"TrustName.x","abx","fyear","usage_rate"
"trust_79","Cefotaxime","2014-2015",56.5670412033796
"trust_80","Cefotaxime","2014-2015",15.1275176322088
"trust_81","Cefotaxime","2014-2015",63.0961269605905
"trust_82","Cefotaxime","2014-2015",73.4722384018824
"trust_83","Cefotaxime","2014-2015",24.2997655179352
"trust_84","Cefotaxime","2014-2015",45.8582872524858
"trust_85","Cefotaxime","2014-2015",92.6225120667368
"trust_86","Cefotaxime","2014-2015",96.9796887831762
"trust_87","Cefotaxime","2014-2015",54.2807288700715
"trust_88","Cefotaxime","2014-2015",63.5556646389887
"trust_89","Cefotaxime","2014-2015",11.9115638313815
"trust_90","Cefotaxime","2014-2015",73.0468095745891
"trust_91","Cefotaxime","2014-2015",87.9728554515168
"trust_92","Cefotaxime","2014-2015",57.8805415891111
"trust_93","Cefotaxime","2014-2015",81.8470909027383
"trust_94","Cefotaxime","2014-2015",16.3335824850947
"trust_95","Cefotaxime","2014-2015",92.7416836842895
"trust_96","Cefotaxime","2014-2015",89.8266150150448
"trust_97","Cefotaxime","2014-2015",81.0278306948021
"trust_98","Cefotaxime","2014-2015",65.0480742566288
"trust_99","Cefotaxime","2014-2015",19.341358775273
"trust_100","Cefotaxime","2014-2015",63.8871360570192
"trust_1","Ceftazidime","2014-2015",61.2404982559383
"trust_2","Ceftazidime","2014-2015",94.1691876621917
"trust_3","Ceftazidime","2014-2015",45.1444503152743
"trust_4","Ceftazidime","2014-2015",73.4102361835539
"trust_5","Ceftazidime","2014-2015",4.70226916950196
"trust_6","Ceftazidime","2014-2015",9.41409666556865
"trust_7","Ceftazidime","2014-2015",31.5053497906774
"trust_8","Ceftazidime","2014-2015",6.53305943123996
"trust_9","Ceftazidime","2014-2015",24.2994121043012
"trust_10","Ceftazidime","2014-2015",56.0755505925044
"trust_11","Ceftazidime","2014-2015",11.1026314087212
"trust_12","Ceftazidime","2014-2015",95.5082186032087
"trust_13","Ceftazidime","2014-2015",96.4120638323948
"trust_14","Ceftazidime","2014-2015",36.7268937639892
"trust_15","Ceftazidime","2014-2015",98.4723011264578
"trust_16","Ceftazidime","2014-2015",59.7625133348629
"trust_17","Ceftazidime","2014-2015",30.9719731565565
"trust_18","Ceftazidime","2014-2015",60.5957204243168
"trust_19","Ceftazidime","2014-2015",77.9608238022774
"trust_20","Ceftazidime","2014-2015",75.5948291858658
"trust_21","Ceftazidime","2014-2015",45.8381535718217
"trust_22","Ceftazidime","2014-2015",82.1496789110824
"trust_23","Ceftazidime","2014-2015",62.8532847622409
"trust_24","Ceftazidime","2014-2015",82.420645467937
"trust_25","Ceftazidime","2014-2015",5.76130002737045
"trust_26","Ceftazidime","2014-2015",74.9198473524302
"trust_27","Ceftazidime","2014-2015",61.9880131911486
"trust_28","Ceftazidime","2014-2015",37.5731978798285
"trust_29","Ceftazidime","2014-2015",62.2006706660613
"trust_30","Ceftazidime","2014-2015",49.3283565388992
"trust_31","Ceftazidime","2014-2015",73.5981652047485
"trust_32","Ceftazidime","2014-2015",71.0974158719182
"trust_33","Ceftazidime","2014-2015",59.0900985756889
"trust_34","Ceftazidime","2014-2015",84.6836127107963
"trust_35","Ceftazidime","2014-2015",74.8574564466253
"trust_36","Ceftazidime","2014-2015",76.3232175726444
"trust_37","Ceftazidime","2014-2015",18.2398826349527
"trust_38","Ceftazidime","2014-2015",70.707826060243
"trust_39","Ceftazidime","2014-2015",51.3544324086979
"trust_40","Ceftazidime","2014-2015",97.8457240620628
"trust_41","Ceftazidime","2014-2015",92.0360681600869
"trust_42","Ceftazidime","2014-2015",62.7517625922337
"trust_43","Ceftazidime","2014-2015",81.8795911967754
"trust_44","Ceftazidime","2014-2015",59.8940865136683
"trust_45","Ceftazidime","2014-2015",82.0312929106876
"trust_46","Ceftazidime","2014-2015",67.7690302487463
"trust_47","Ceftazidime","2014-2015",67.8317751502618
"trust_48","Ceftazidime","2014-2015",85.8106952160597
"trust_49","Ceftazidime","2014-2015",70.2055437257513
"trust_50","Ceftazidime","2014-2015",86.205682088621
"trust_51","Ceftazidime","2014-2015",22.7844593580812
"trust_52","Ceftazidime","2014-2015",39.0391525346786
"trust_53","Ceftazidime","2014-2015",69.766732538119
"trust_54","Ceftazidime","2014-2015",94.991290057078
"trust_55","Ceftazidime","2014-2015",63.3689972106367
"trust_56","Ceftazidime","2014-2015",24.9182968633249
"trust_57","Ceftazidime","2014-2015",82.264224300161
"trust_58","Ceftazidime","2014-2015",53.1813835958019
"trust_59","Ceftazidime","2014-2015",24.0888424450532
"trust_60","Ceftazidime","2014-2015",8.93885521218181
"trust_61","Ceftazidime","2014-2015",4.98472128529102
"trust_62","Ceftazidime","2014-2015",30.9296147665009
"trust_63","Ceftazidime","2014-2015",59.2959951143712
"trust_64","Ceftazidime","2014-2015",33.1732286373153
"trust_65","Ceftazidime","2014-2015",72.3908508662134
"trust_66","Ceftazidime","2014-2015",25.6329314317554
"trust_67","Ceftazidime","2014-2015",35.4768385412171
"trust_68","Ceftazidime","2014-2015",32.536492170766
"trust_69","Ceftazidime","2014-2015",1.76675487309694
"trust_70","Ceftazidime","2014-2015",81.4585282001644
"trust_71","Ceftazidime","2014-2015",22.7662694174796
"trust_72","Ceftazidime","2014-2015",12.3013307107612
"trust_73","Ceftazidime","2014-2015",90.9810081822798
"trust_74","Ceftazidime","2014-2015",28.7174897501245
"trust_75","Ceftazidime","2014-2015",43.6420258367434
"trust_76","Ceftazidime","2014-2015",75.5542629165575
"trust_77","Ceftazidime","2014-2015",17.1875281492248
"trust_78","Ceftazidime","2014-2015",4.34228179510683
"trust_79","Ceftazidime","2014-2015",86.8756671901792
"trust_80","Ceftazidime","2014-2015",77.6079092174768
"trust_81","Ceftazidime","2014-2015",67.5819605821744
"trust_82","Ceftazidime","2014-2015",31.4539142651483
"trust_83","Ceftazidime","2014-2015",27.8489553602412
"trust_84","Ceftazidime","2014-2015",80.4702372988686
"trust_85","Ceftazidime","2014-2015",72.7902844315395
"trust_86","Ceftazidime","2014-2015",11.8529419414699
"trust_87","Ceftazidime","2014-2015",41.4784967666492
"trust_88","Ceftazidime","2014-2015",29.4921224238351
"trust_89","Ceftazidime","2014-2015",51.0063833324239
"trust_90","Ceftazidime","2014-2015",48.0952518526465
"trust_91","Ceftazidime","2014-2015",94.5391919696704
"trust_92","Ceftazidime","2014-2015",39.1902209725231
"trust_93","Ceftazidime","2014-2015",70.0231153517962
"trust_94","Ceftazidime","2014-2015",17.8138499846682
"trust_95","Ceftazidime","2014-2015",39.5102897658944
"trust_96","Ceftazidime","2014-2015",65.3943313285708
"trust_97","Ceftazidime","2014-2015",13.4937590220943
"trust_98","Ceftazidime","2014-2015",70.5311269499362
"trust_99","Ceftazidime","2014-2015",60.534593439661
"trust_100","Ceftazidime","2014-2015",92.2073770547286
"trust_1","Ceftriaxone","2014-2015",48.9820877090096
"trust_2","Ceftriaxone","2014-2015",86.4717066986486
"trust_3","Ceftriaxone","2014-2015",35.0814984412864
"trust_4","Ceftriaxone","2014-2015",24.6778680244461
"trust_5","Ceftriaxone","2014-2015",89.1767334425822
"trust_6","Ceftriaxone","2014-2015",46.7737932456657
"trust_7","Ceftriaxone","2014-2015",52.0483182743192
"trust_8","Ceftriaxone","2014-2015",86.1680259928107
"trust_9","Ceftriaxone","2014-2015",47.4105630535632
"trust_10","Ceftriaxone","2014-2015",10.9334137989208
"trust_11","Ceftriaxone","2014-2015",35.7474165270105
"trust_12","Ceftriaxone","2014-2015",6.31668653804809
"trust_13","Ceftriaxone","2014-2015",32.6832960126922
"trust_14","Ceftriaxone","2014-2015",65.7062880462036
"trust_15","Ceftriaxone","2014-2015",35.7504924293607
"trust_16","Ceftriaxone","2014-2015",21.1218013428152
"trust_17","Ceftriaxone","2014-2015",87.6273216679692
"trust_18","Ceftriaxone","2014-2015",68.8328912248835
"trust_19","Ceftriaxone","2014-2015",50.4739105002955
"trust_20","Ceftriaxone","2014-2015",99.3542599258944
"trust_21","Ceftriaxone","2014-2015",68.7220429303125
"trust_22","Ceftriaxone","2014-2015",83.650019345805
"trust_23","Ceftriaxone","2014-2015",63.1558586843312
"trust_24","Ceftriaxone","2014-2015",74.8822805238888
"trust_25","Ceftriaxone","2014-2015",99.9820767901838
"trust_26","Ceftriaxone","2014-2015",39.392578182742
"trust_27","Ceftriaxone","2014-2015",57.0927278837189
"trust_28","Ceftriaxone","2014-2015",94.7131459135562
"trust_29","Ceftriaxone","2014-2015",13.8395090820268
"trust_30","Ceftriaxone","2014-2015",9.42693632096052
"trust_31","Ceftriaxone","2014-2015",53.1431677518412
"trust_32","Ceftriaxone","2014-2015",85.4590225499123
"trust_33","Ceftriaxone","2014-2015",33.8553440989926
"trust_34","Ceftriaxone","2014-2015",88.1101963343099
"trust_35","Ceftriaxone","2014-2015",74.8316810000688
"trust_36","Ceftriaxone","2014-2015",7.48990108259022
"trust_37","Ceftriaxone","2014-2015",59.6758972853422
"trust_38","Ceftriaxone","2014-2015",16.7118082521483
"trust_39","Ceftriaxone","2014-2015",28.6522238980979
"trust_40","Ceftriaxone","2014-2015",11.0326637979597
"trust_41","Ceftriaxone","2014-2015",37.9899989813566
"trust_42","Ceftriaxone","2014-2015",68.7373265391216
"trust_43","Ceftriaxone","2014-2015",67.8175400709733
"trust_44","Ceftriaxone","2014-2015",81.8021258804947
"trust_45","Ceftriaxone","2014-2015",44.3794084247202
"trust_46","Ceftriaxone","2014-2015",23.431430128403
"trust_47","Ceftriaxone","2014-2015",15.7839766470715
"trust_48","Ceftriaxone","2014-2015",88.9891521539539
"trust_49","Ceftriaxone","2014-2015",40.7702794997022
"trust_50","Ceftriaxone","2014-2015",24.1147313499823
"trust_51","Ceftriaxone","2014-2015",18.9777463674545
"trust_52","Ceftriaxone","2014-2015",4.75913404952735
"trust_53","Ceftriaxone","2014-2015",50.3835476236418
"trust_54","Ceftriaxone","2014-2015",18.1537347845733
"trust_55","Ceftriaxone","2014-2015",62.6801561331376
"trust_56","Ceftriaxone","2014-2015",82.8525955788791
"trust_57","Ceftriaxone","2014-2015",35.081229521893
"trust_58","Ceftriaxone","2014-2015",54.5505810994655
"trust_59","Ceftriaxone","2014-2015",2.37321264576167
"trust_60","Ceftriaxone","2014-2015",51.7816351493821
"trust_61","Ceftriaxone","2014-2015",60.5626585194841
"trust_62","Ceftriaxone","2014-2015",68.7500826548785
"trust_63","Ceftriaxone","2014-2015",60.9304911457002
"trust_64","Ceftriaxone","2014-2015",24.4593249168247
"trust_65","Ceftriaxone","2014-2015",5.42386458255351
"trust_66","Ceftriaxone","2014-2015",86.3528701709583
"trust_67","Ceftriaxone","2014-2015",76.2685236986727
"trust_68","Ceftriaxone","2014-2015",27.5080822175369
"trust_69","Ceftriaxone","2014-2015",98.9404757274315
"trust_70","Ceftriaxone","2014-2015",31.5891647245735
"trust_71","Ceftriaxone","2014-2015",26.7241713125259
"trust_72","Ceftriaxone","2014-2015",17.5736227072775
"trust_73","Ceftriaxone","2014-2015",79.595478111878
"trust_74","Ceftriaxone","2014-2015",30.0834654364735
"trust_75","Ceftriaxone","2014-2015",15.7826829468831
"trust_76","Ceftriaxone","2014-2015",86.3639024784788
"trust_77","Ceftriaxone","2014-2015",10.4662725003436
"trust_78","Ceftriaxone","2014-2015",81.2853431561962
"trust_79","Ceftriaxone","2014-2015",22.0362721476704
"trust_80","Ceftriaxone","2014-2015",46.1817522067577
"trust_81","Ceftriaxone","2014-2015",41.4054377237335
"trust_82","Ceftriaxone","2014-2015",24.2536086589098
"trust_83","Ceftriaxone","2014-2015",31.0299938777462
"trust_84","Ceftriaxone","2014-2015",46.8558966647834
"trust_85","Ceftriaxone","2014-2015",29.6932192053646
"trust_86","Ceftriaxone","2014-2015",16.7230100603774
"trust_87","Ceftriaxone","2014-2015",0.950333406217396
"trust_88","Ceftriaxone","2014-2015",36.9150527520105
"trust_89","Ceftriaxone","2014-2015",44.4289015140384
"trust_90","Ceftriaxone","2014-2015",23.9581111818552
"trust_91","Ceftriaxone","2014-2015",94.3335242103785
"trust_92","Ceftriaxone","2014-2015",42.2016878379509
"trust_93","Ceftriaxone","2014-2015",42.9577301256359
"trust_94","Ceftriaxone","2014-2015",32.0244480390102
"trust_95","Ceftriaxone","2014-2015",61.9375789538026
"trust_96","Ceftriaxone","2014-2015",41.6636428562924
"trust_97","Ceftriaxone","2014-2015",88.2512677228078
"trust_98","Ceftriaxone","2014-2015",69.8467653710395
"trust_99","Ceftriaxone","2014-2015",56.8492939928547
"trust_100","Ceftriaxone","2014-2015",66.4911466185004
"trust_1","Cefuroxime","2014-2015",99.7634412255138
"trust_2","Cefuroxime","2014-2015",32.9095370834693
"trust_3","Cefuroxime","2014-2015",88.1419775541872
"trust_4","Cefuroxime","2014-2015",76.4973036944866
"trust_5","Cefuroxime","2014-2015",86.5262087667361
"trust_6","Cefuroxime","2014-2015",2.80142356641591
"trust_7","Cefuroxime","2014-2015",84.6816980279982
"trust_8","Cefuroxime","2014-2015",90.2721768710762
"trust_9","Cefuroxime","2014-2015",36.4511396270245
"trust_10","Cefuroxime","2014-2015",89.431911194697
"trust_11","Cefuroxime","2014-2015",69.237206527032
"trust_12","Cefuroxime","2014-2015",76.6304236836731
"trust_13","Cefuroxime","2014-2015",56.6663956968114
"trust_14","Cefuroxime","2014-2015",62.2160895727575
"trust_15","Cefuroxime","2014-2015",36.3359218696132
"trust_16","Cefuroxime","2014-2015",18.0145072285086
"trust_17","Cefuroxime","2014-2015",20.5920714186504
"trust_18","Cefuroxime","2014-2015",6.65511428378522
"trust_19","Cefuroxime","2014-2015",97.5210367003456
"trust_20","Cefuroxime","2014-2015",84.3609269941226
"trust_21","Cefuroxime","2014-2015",44.1402041353285
"trust_22","Cefuroxime","2014-2015",50.813598302193
"trust_23","Cefuroxime","2014-2015",92.1334359562024
"trust_24","Cefuroxime","2014-2015",96.0119256284088
"trust_25","Cefuroxime","2014-2015",56.1988276429474
"trust_26","Cefuroxime","2014-2015",23.4040366252884
"trust_27","Cefuroxime","2014-2015",94.8490062030032
"trust_28","Cefuroxime","2014-2015",14.2176227644086
"trust_29","Cefuroxime","2014-2015",86.3443718058988
"trust_30","Cefuroxime","2014-2015",23.2294226065278
"trust_31","Cefuroxime","2014-2015",36.1555461306125
"trust_32","Cefuroxime","2014-2015",43.2548715732992
"trust_33","Cefuroxime","2014-2015",90.4197589028627
"trust_34","Cefuroxime","2014-2015",10.9102563699707
"trust_35","Cefuroxime","2014-2015",70.825506397523
"trust_36","Cefuroxime","2014-2015",97.8715325472876
"trust_37","Cefuroxime","2014-2015",52.9900989728048
"trust_38","Cefuroxime","2014-2015",6.7489885725081
"trust_39","Cefuroxime","2014-2015",56.3153286697343
"trust_40","Cefuroxime","2014-2015",5.78652960248291
"trust_41","Cefuroxime","2014-2015",45.312544493936
"trust_42","Cefuroxime","2014-2015",38.2007618434727
"trust_43","Cefuroxime","2014-2015",63.4228859329596
"trust_44","Cefuroxime","2014-2015",22.2322351997718
"trust_45","Cefuroxime","2014-2015",89.7022638702765
"trust_46","Cefuroxime","2014-2015",13.217744929716
"trust_47","Cefuroxime","2014-2015",1.22802432160825
"trust_48","Cefuroxime","2014-2015",99.5152842253447
"trust_49","Cefuroxime","2014-2015",86.7427275981754
"trust_50","Cefuroxime","2014-2015",17.3040380934253
"trust_51","Cefuroxime","2014-2015",12.7221118658781
"trust_52","Cefuroxime","2014-2015",88.3931702701375
"trust_53","Cefuroxime","2014-2015",26.0241678915918
"trust_54","Cefuroxime","2014-2015",92.3233973328024
"trust_55","Cefuroxime","2014-2015",4.23248398583382
"trust_56","Cefuroxime","2014-2015",31.6061050398275
"trust_57","Cefuroxime","2014-2015",27.8873890405521
"trust_58","Cefuroxime","2014-2015",73.9550753496587
"trust_59","Cefuroxime","2014-2015",72.1704921219498
"trust_60","Cefuroxime","2014-2015",4.4466943712905
"trust_61","Cefuroxime","2014-2015",49.8953797621652
"trust_62","Cefuroxime","2014-2015",34.3155578244478
"trust_63","Cefuroxime","2014-2015",51.4339150395244
"trust_64","Cefuroxime","2014-2015",29.0385377360508
"trust_65","Cefuroxime","2014-2015",93.9991172403097
"trust_66","Cefuroxime","2014-2015",68.8069949159399
"trust_67","Cefuroxime","2014-2015",31.6986482590437
"trust_68","Cefuroxime","2014-2015",92.0916927047074
"trust_69","Cefuroxime","2014-2015",16.1631628870964
"trust_70","Cefuroxime","2014-2015",8.5367220453918
"trust_71","Cefuroxime","2014-2015",76.8877257592976
"trust_72","Cefuroxime","2014-2015",93.0863468209282
"trust_73","Cefuroxime","2014-2015",26.0927394265309
"trust_74","Cefuroxime","2014-2015",96.4506615884602
"trust_75","Cefuroxime","2014-2015",85.2227567927912
"trust_76","Cefuroxime","2014-2015",37.7495770575479
"trust_77","Cefuroxime","2014-2015",24.3899751454592
"trust_78","Cefuroxime","2014-2015",5.84851508028805
"trust_79","Cefuroxime","2014-2015",90.6757109099999
"trust_80","Cefuroxime","2014-2015",70.7159284502268
"trust_81","Cefuroxime","2014-2015",25.3194602206349
"trust_82","Cefuroxime","2014-2015",54.0918976301327
"trust_83","Cefuroxime","2014-2015",46.2060386780649
"trust_84","Cefuroxime","2014-2015",21.4525771094486
"trust_85","Cefuroxime","2014-2015",45.2720196219161
"trust_86","Cefuroxime","2014-2015",97.0660834573209
"trust_87","Cefuroxime","2014-2015",89.856991590932
"trust_88","Cefuroxime","2014-2015",23.5072038136423
"trust_89","Cefuroxime","2014-2015",12.5057829078287
"trust_90","Cefuroxime","2014-2015",58.8120286120102
"trust_91","Cefuroxime","2014-2015",41.4292873349041
"trust_92","Cefuroxime","2014-2015",66.6287700878456
"trust_93","Cefuroxime","2014-2015",54.2781574651599
"trust_94","Cefuroxime","2014-2015",6.46653277799487
"trust_95","Cefuroxime","2014-2015",54.9995226087049
"trust_96","Cefuroxime","2014-2015",92.8173241438344
"trust_97","Cefuroxime","2014-2015",32.8236383385956
"trust_98","Cefuroxime","2014-2015",96.8147837789729
"trust_99","Cefuroxime","2014-2015",61.4596816711128
"trust_100","Cefuroxime","2014-2015",71.0063038626686
"trust_1","Ciprofloxacin","2014-2015",65.6002264237031
"trust_2","Ciprofloxacin","2014-2015",87.9990855464712
"trust_3","Ciprofloxacin","2014-2015",9.18397861532867
"trust_4","Ciprofloxacin","2014-2015",27.7452861191705
"trust_5","Ciprofloxacin","2014-2015",4.62942370213568
"trust_6","Ciprofloxacin","2014-2015",38.2513190153986
"trust_7","Ciprofloxacin","2014-2015",6.42701066099107
"trust_8","Ciprofloxacin","2014-2015",71.1263878270984
"trust_9","Ciprofloxacin","2014-2015",88.1889351410791
"trust_10","Ciprofloxacin","2014-2015",62.4377832747996
"trust_11","Ciprofloxacin","2014-2015",86.2044427776709
